departamento,provincia,municipio,codigo,tipo,nacion_pueblo,casos,porcentaje_indigena_sobre_indigena,poblacion,porcentaje_indigena_poblacion_total,año
COCHABAMBA,CHAPARE,SACABA,031001,B ,CANICHANA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,CAVINEÑO,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,CAYUBABA,2,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,CHIQUITANO,77,0.11,172466,0.045,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,URU CHIPAYAS,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,ESSE EJJA,2,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,GUARASUGWE,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,GUARAYO,11,0.02,172466,0.006,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,GUARANI,95,0.14,172466,0.055,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,ITONOMA,250,0.37,172466,0.145,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,JOAQUINIANO,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,KALLAWAYA,4,0.01,172466,0.002,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,LECO,10,0.01,172466,0.006,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,MAROPA,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,REYESANO,2,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,MOJEÑO,86,0.13,172466,0.05,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,TRINITARIO,12,0.02,172466,0.007,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,MOSETÉN,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,MOVIMA,27,0.04,172466,0.016,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,MURATO,3,0,172466,0.002,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,URUS,17,0.03,172466,0.01,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,PACAHUARA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,SIRIONÓ,3,0,172466,0.002,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,TACANA,7,0.01,172466,0.004,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,TSIMANE CHIMAN,31,0.05,172466,0.018,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,WEENAYEK,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,YUKI,7,0.01,172466,0.004,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,YURACARÉ,28,0.04,172466,0.016,2012
COCHABAMBA,CHAPARE,SACABA,031001,B ,MOJEÑO,4,0.01,172466,0.002,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,ANDAMARCA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,AYLLU KACACHACA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,AYLLU KHARACHA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,CHALLAPATA,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,CHARAZANI,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,CHAYANTA,6,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,CHICHAS,29,0.04,172466,0.017,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,CHIRIGUANO,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,HUARI,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,JACHA CARANGAS,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,PATI PATI,2,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,POJOS,2,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,PUCARA,7,0.01,172466,0.004,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,QOLLAS,5,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,SABAYA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,SUYU CHARCAS,6,0.01,172466,0.003,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,SUYU SURA,2,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,TOBAS,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,TOTORA MARKA,10,0.01,172466,0.006,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,TURCO,3,0,172466,0.002,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,YAMPARA,1,0,172466,0.001,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,ORIGINARIO,90,0.13,172466,0.052,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,CAMPESINO,2472,3.66,172466,1.433,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,INDÍGENA,405,0.6,172466,0.235,2012
COCHABAMBA,CHAPARE,SACABA,031001,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,46,0.07,172466,0.027,2012
COCHABAMBA,CHAPARE,COLOMI,031002,A ,AYMARA,165,1.01,19285,0.856,2012
COCHABAMBA,CHAPARE,COLOMI,031002,A ,QUECHUA,15964,98.05,19285,82.779,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,AFROBOLIVIANO,7,0.04,19285,0.036,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,AYOREO,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,CHIQUITANO,5,0.03,19285,0.026,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,GUARANI,3,0.02,19285,0.016,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,ITONOMA,6,0.04,19285,0.031,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,LECO,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,MOJEÑO,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,TACANA,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,B ,YURACARÉ,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,C ,CHICHAS,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,C ,QOLLAS,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,C ,ORIGINARIO,1,0.01,19285,0.005,2012
COCHABAMBA,CHAPARE,COLOMI,031002,C ,CAMPESINO,108,0.66,19285,0.56,2012
COCHABAMBA,CHAPARE,COLOMI,031002,C ,INDÍGENA,9,0.06,19285,0.047,2012
COCHABAMBA,CHAPARE,COLOMI,031002,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,7,0.04,19285,0.036,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,A ,AYMARA,1145,2.14,71386,1.604,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,A ,QUECHUA,48402,90.41,71386,67.803,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,AFROBOLIVIANO,89,0.17,71386,0.125,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,ARAONA,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,AYOREO,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,CAYUBABA,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,CHIQUITANO,34,0.06,71386,0.048,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,URU CHIPAYAS,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,ESSE EJJA,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,GUARAYO,23,0.04,71386,0.032,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,GUARANI,47,0.09,71386,0.066,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,ITONOMA,16,0.03,71386,0.022,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,KALLAWAYA,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,LECO,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,MACHINERI,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,MOJEÑO,776,1.45,71386,1.087,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,TRINITARIO,87,0.16,71386,0.122,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,MOSETÉN,5,0.01,71386,0.007,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,MOVIMA,11,0.02,71386,0.015,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,MURATO,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,URUS,3,0.01,71386,0.004,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,SIRIONÓ,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,TACANA,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,TSIMANE CHIMAN,9,0.02,71386,0.013,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,WEENAYEK,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,YUKI,11,0.02,71386,0.015,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,YURACARÉ,1394,2.6,71386,1.953,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,B ,MOJEÑO,32,0.06,71386,0.045,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,CHICHAS,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,COROMA,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,PUCARA,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,QOLLAS,5,0.01,71386,0.007,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,SUYU CHUWI,1,0,71386,0.001,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,YAMPARA,2,0,71386,0.003,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,ORIGINARIO,40,0.07,71386,0.056,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,CAMPESINO,1041,1.94,71386,1.458,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,INDÍGENA,315,0.59,71386,0.441,2012
COCHABAMBA,CHAPARE,VILLA TUNARI,031003,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,25,0.05,71386,0.035,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,A ,AYMARA,6601,28.48,24625,26.806,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,A ,QUECHUA,16302,70.33,24625,66.201,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,B ,CHIQUITANO,1,0,24625,0.004,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,B ,GUARANI,1,0,24625,0.004,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,B ,ITONOMA,1,0,24625,0.004,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,B ,URUS,1,0,24625,0.004,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,B ,WEENAYEK,4,0.02,24625,0.016,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,C ,SUYU SURA,82,0.35,24625,0.333,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,C ,ORIGINARIO,41,0.18,24625,0.166,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,C ,CAMPESINO,99,0.43,24625,0.402,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,C ,INDÍGENA,37,0.16,24625,0.15,2012
COCHABAMBA,TAPACARÍ,TAPACARÍ,031101,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,8,0.03,24625,0.032,2012
COCHABAMBA,CARRASCO,TOTORA,031201,A ,AYMARA,61,0.47,14665,0.416,2012
COCHABAMBA,CARRASCO,TOTORA,031201,A ,QUECHUA,12672,97.13,14665,86.41,2012
COCHABAMBA,CARRASCO,TOTORA,031201,B ,AFROBOLIVIANO,5,0.04,14665,0.034,2012
COCHABAMBA,CARRASCO,TOTORA,031201,B ,CHIQUITANO,1,0.01,14665,0.007,2012
COCHABAMBA,CARRASCO,TOTORA,031201,B ,GUARAYO,4,0.03,14665,0.027,2012
COCHABAMBA,CARRASCO,TOTORA,031201,B ,GUARANI,1,0.01,14665,0.007,2012
COCHABAMBA,CARRASCO,TOTORA,031201,B ,YURACARÉ,1,0.01,14665,0.007,2012
COCHABAMBA,CARRASCO,TOTORA,031201,C ,LAGUNILLAS,3,0.02,14665,0.02,2012
COCHABAMBA,CARRASCO,TOTORA,031201,C ,ORIGINARIO,55,0.42,14665,0.375,2012
COCHABAMBA,CARRASCO,TOTORA,031201,C ,CAMPESINO,192,1.47,14665,1.309,2012
COCHABAMBA,CARRASCO,TOTORA,031201,C ,INDÍGENA,49,0.38,14665,0.334,2012
COCHABAMBA,CARRASCO,TOTORA,031201,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,2,0.02,14665,0.014,2012
COCHABAMBA,CARRASCO,POJO,031202,A ,AYMARA,23,0.26,10156,0.226,2012
COCHABAMBA,CARRASCO,POJO,031202,A ,QUECHUA,8785,97.6,10156,86.501,2012
COCHABAMBA,CARRASCO,POJO,031202,B ,AFROBOLIVIANO,8,0.09,10156,0.079,2012
COCHABAMBA,CARRASCO,POJO,031202,B ,GUARANI,1,0.01,10156,0.01,2012
COCHABAMBA,CARRASCO,POJO,031202,B ,ITONOMA,2,0.02,10156,0.02,2012
COCHABAMBA,CARRASCO,POJO,031202,B ,YURACARÉ,1,0.01,10156,0.01,2012
COCHABAMBA,CARRASCO,POJO,031202,C ,ORIGINARIO,11,0.12,10156,0.108,2012
COCHABAMBA,CARRASCO,POJO,031202,C ,CAMPESINO,149,1.66,10156,1.467,2012
COCHABAMBA,CARRASCO,POJO,031202,C ,INDÍGENA,16,0.18,10156,0.158,2012
COCHABAMBA,CARRASCO,POJO,031202,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,5,0.06,10156,0.049,2012
COCHABAMBA,CARRASCO,POCONA,031203,A ,AYMARA,26,0.27,10750,0.242,2012
COCHABAMBA,CARRASCO,POCONA,031203,A ,QUECHUA,9412,98.05,10750,87.553,2012
COCHABAMBA,CARRASCO,POCONA,031203,B ,AFROBOLIVIANO,3,0.03,10750,0.028,2012
COCHABAMBA,CARRASCO,POCONA,031203,B ,ESSE EJJA,1,0.01,10750,0.009,2012
COCHABAMBA,CARRASCO,POCONA,031203,B ,GUARANI,4,0.04,10750,0.037,2012
COCHABAMBA,CARRASCO,POCONA,031203,B ,ITONOMA,4,0.04,10750,0.037,2012
COCHABAMBA,CARRASCO,POCONA,031203,B ,MOJEÑO,1,0.01,10750,0.009,2012
COCHABAMBA,CARRASCO,POCONA,031203,C ,ORIGINARIO,1,0.01,10750,0.009,2012
COCHABAMBA,CARRASCO,POCONA,031203,C ,CAMPESINO,127,1.32,10750,1.181,2012
COCHABAMBA,CARRASCO,POCONA,031203,C ,INDÍGENA,17,0.18,10750,0.158,2012
COCHABAMBA,CARRASCO,POCONA,031203,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,3,0.03,10750,0.028,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,A ,AYMARA,512,3.17,21736,2.356,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,A ,QUECHUA,12930,80.04,21736,59.487,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,AFROBOLIVIANO,24,0.15,21736,0.11,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,CHACOBO,2,0.01,21736,0.009,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,CHIQUITANO,33,0.2,21736,0.152,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,GUARAYO,2,0.01,21736,0.009,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,GUARANI,30,0.19,21736,0.138,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,ITONOMA,8,0.05,21736,0.037,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,LECO,2,0.01,21736,0.009,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,MAROPA,8,0.05,21736,0.037,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,MOJEÑO,269,1.67,21736,1.238,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,IGNACIANO,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,TRINITARIO,57,0.35,21736,0.262,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,MOSETÉN,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,MOVIMA,21,0.13,21736,0.097,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,URUS,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,TACANA,9,0.06,21736,0.041,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,TSIMANE CHIMAN,23,0.14,21736,0.106,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,WEENAYEK,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,YAMINAHUA,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,YUKI,28,0.17,21736,0.129,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,YURACARÉ,1869,11.57,21736,8.599,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,B ,MOJEÑO,66,0.41,21736,0.304,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,AYLLU YURA,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,LAGUNILLAS,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,QOLLAS,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,YAMPARA,1,0.01,21736,0.005,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,ORIGINARIO,11,0.07,21736,0.051,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,CAMPESINO,206,1.28,21736,0.948,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,INDÍGENA,25,0.15,21736,0.115,2012
COCHABAMBA,CARRASCO,CHIMORÉ,031204,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,11,0.07,21736,0.051,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,A ,AYMARA,676,1.95,46627,1.45,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,A ,QUECHUA,32364,93.12,46627,69.41,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,AFROBOLIVIANO,69,0.2,46627,0.148,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,AYOREO,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,BAURE,6,0.02,46627,0.013,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,CAVINEÑO,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,CHIQUITANO,26,0.07,46627,0.056,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,URU CHIPAYAS,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,ESSE EJJA,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,GUARAYO,19,0.05,46627,0.041,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,GUARANI,69,0.2,46627,0.148,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,ITONOMA,35,0.1,46627,0.075,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,JOAQUINIANO,3,0.01,46627,0.006,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,LECO,2,0.01,46627,0.004,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,MOJEÑO,307,0.88,46627,0.658,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,IGNACIANO,3,0.01,46627,0.006,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,TRINITARIO,45,0.13,46627,0.097,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,MOSETÉN,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,MOVIMA,26,0.07,46627,0.056,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,URUS,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,SIRIONÓ,5,0.01,46627,0.011,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,TACANA,2,0.01,46627,0.004,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,TAPIETE,2,0.01,46627,0.004,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,TSIMANE CHIMAN,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,WEENAYEK,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,YAMINAHUA,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,YUKI,198,0.57,46627,0.425,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,YURACARÉ,215,0.62,46627,0.461,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,B ,MOJEÑO,55,0.16,46627,0.118,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,ANDAMARCA,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,AYLLU YURA,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,LAGUNILLAS,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,QOLLAS,4,0.01,46627,0.009,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,SALINAS,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,TOTORA MARKA,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,YAMPARA,1,0,46627,0.002,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,YAPACANÍ,5,0.01,46627,0.011,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,ORIGINARIO,106,0.3,46627,0.227,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,CAMPESINO,354,1.02,46627,0.759,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,INDÍGENA,123,0.35,46627,0.264,2012
COCHABAMBA,CARRASCO,PUERTO VILLARROEL,031205,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,21,0.06,46627,0.045,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,A ,AYMARA,518,2.47,31550,1.642,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,A ,QUECHUA,19270,91.7,31550,61.078,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,AFROBOLIVIANO,135,0.64,31550,0.428,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,ARAONA,3,0.01,31550,0.01,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,AYOREO,3,0.01,31550,0.01,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,BAURE,2,0.01,31550,0.006,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,CHIQUITANO,20,0.1,31550,0.063,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,BÉSIRO,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,GUARAYO,3,0.01,31550,0.01,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,GUARANI,62,0.3,31550,0.197,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,ITONOMA,27,0.13,31550,0.086,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,JOAQUINIANO,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,LECO,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,MOJEÑO,14,0.07,31550,0.044,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,IGNACIANO,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,TRINITARIO,2,0.01,31550,0.006,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,MOSETÉN,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,MOVIMA,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,TSIMANE CHIMAN,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,YUKI,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,B ,YURACARÉ,17,0.08,31550,0.054,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,CHICHAS,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,QOLLAS,1,0,31550,0.003,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,YAMPARA,4,0.02,31550,0.013,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,ORIGINARIO,28,0.13,31550,0.089,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,INTERCULTURAL,20,0.1,31550,0.063,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,CAMPESINO,731,3.48,31550,2.317,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,INDÍGENA,135,0.64,31550,0.428,2012
COCHABAMBA,CARRASCO,ENTRE RÍOS,031206,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,10,0.05,31550,0.032,2012
